# Coding: utf-8
# File format version: 6
# Title: CAMS Radiation Service v4.5 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-12-01T00:00:00.0
# Date end (ISO 8601): 2020-12-02T00:00:00.0
# Latitude (positive North, ISO 19115): 52.5200
# Longitude (positive East, ISO 19115): 13.4000
# Altitude (m): 35.00
# Elevation of CAMS cell (m): 77.29
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 1 min 0 s
# noValue: nan
# File generated on: 2023-04-28
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#12. sza. Solar zenithal angle for the middle of the summarization (deg)
#13. summer/winter split. 1.0 means summer, 0.0 means winter
#14. tco3. Total column content of ozone (Dobson unit)
#15. tcwv. Total column content of water vapour (kg/m2)
#16. AOD BC. Partial aerosol optical depth at 550 nm for black carbon
#17. AOD DU. Partial aerosol optical depth at 550 nm for dust
#18. AOD SS. Partial aerosol optical depth at 550 nm for sea salt
#19. AOD OR. Partial aerosol optical depth at 550 nm for organic matter
#20. AOD SU. Partial aerosol optical depth at 550 nm for sulphate
#21. AOD NI. Partial aerosol optical depth at 550 nm for nitrate
#22. AOD AM. Partial aerosol optical depth at 550 nm for ammonium
#23. alpha. Angstroem coefficient for aerosol. Obsolete (value is always nan)
#24. Snow_probability of the pixel (percentage from 0 to 100, value of the nearest acquisition time of the pixel) -1=no value
#25. fiso. MODIS-like BRDF parameter fiso
#26. fvol. MODIS-like BRDF parameter fvol
#27. fgeo. MODIS-like BRDF parameter fgeo
#28. albedo. Ground albedo
#29. Cloud optical depth (value from 0 to 500, value of the nearest acquisition time of the pixel) nan=no value
#30. Cloud coverage of the pixel (percentage from 0 to 100, value of the nearest acquisition time of the pixel) -1=no value
#31. Cloud type (value of the nearest acquisition time of the pixel) -1=no value 0=no clouds 5=low-level cloud 6=medium-level cloud 7=high-level cloud 8=thin cloud
#32. GHI no corr. Global irradiation without bias correction on horizontal plane at ground level (obsolete)
#33. BHI no corr. Beam irradiation without bias correction on horizontal plane at ground level (obsolete)
#34. DHI no corr. Diffuse irradiation without bias correction on horizontal plane at ground level (obsolete)
#35. BNI no corr. Beam irradiation without bias correction on mobile plane following the sun at normal incidence (obsolete)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability;sza;summer/winter split;tco3;tcwv;AOD BC;AOD DU;AOD SS;AOD OR;AOD SU;AOD NI;AOD AM;alpha;Snow probability;fiso;fvol;fgeo;albedo;Cloud optical depth;Cloud coverage;Cloud type;GHI no corr;BHI no corr;DHI no corr;BNI no corr
2020-12-01T20:58:00.0/2020-12-01T20:59:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;322.0152;13.6578;0.0022;0.0003;0.0009;0.0380;0.0112;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T20:59:00.0/2020-12-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;322.0139;13.6562;0.0022;0.0003;0.0009;0.0379;0.0112;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:00:00.0/2020-12-01T21:01:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;322.0043;13.6523;0.0022;0.0003;0.0009;0.0380;0.0112;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:01:00.0/2020-12-01T21:02:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.9864;13.6461;0.0023;0.0003;0.0009;0.0381;0.0113;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:02:00.0/2020-12-01T21:03:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.9684;13.6399;0.0023;0.0003;0.0009;0.0382;0.0114;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:03:00.0/2020-12-01T21:04:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.9505;13.6337;0.0023;0.0003;0.0009;0.0384;0.0114;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:04:00.0/2020-12-01T21:05:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.9325;13.6274;0.0023;0.0003;0.0009;0.0385;0.0115;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:05:00.0/2020-12-01T21:06:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.9146;13.6212;0.0023;0.0003;0.0010;0.0386;0.0115;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:06:00.0/2020-12-01T21:07:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.8966;13.6150;0.0023;0.0003;0.0010;0.0388;0.0116;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:07:00.0/2020-12-01T21:08:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.8787;13.6087;0.0023;0.0003;0.0010;0.0389;0.0117;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:08:00.0/2020-12-01T21:09:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.8607;13.6025;0.0023;0.0003;0.0010;0.0390;0.0117;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:09:00.0/2020-12-01T21:10:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.8428;13.5963;0.0023;0.0003;0.0010;0.0391;0.0118;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:10:00.0/2020-12-01T21:11:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.8248;13.5901;0.0023;0.0003;0.0010;0.0393;0.0118;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:11:00.0/2020-12-01T21:12:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.8069;13.5838;0.0023;0.0003;0.0010;0.0394;0.0119;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:12:00.0/2020-12-01T21:13:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.7889;13.5776;0.0023;0.0003;0.0010;0.0395;0.0120;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:13:00.0/2020-12-01T21:14:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.7710;13.5714;0.0023;0.0003;0.0010;0.0397;0.0120;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:14:00.0/2020-12-01T21:15:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.7530;13.5652;0.0023;0.0003;0.0010;0.0398;0.0121;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:15:00.0/2020-12-01T21:16:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.7351;13.5589;0.0023;0.0003;0.0010;0.0399;0.0121;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:16:00.0/2020-12-01T21:17:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.7171;13.5527;0.0023;0.0003;0.0010;0.0400;0.0122;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:17:00.0/2020-12-01T21:18:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.6992;13.5465;0.0023;0.0003;0.0010;0.0402;0.0123;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:18:00.0/2020-12-01T21:19:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.6812;13.5402;0.0023;0.0003;0.0010;0.0403;0.0123;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:19:00.0/2020-12-01T21:20:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.6633;13.5340;0.0024;0.0003;0.0010;0.0404;0.0124;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:20:00.0/2020-12-01T21:21:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.6453;13.5278;0.0024;0.0003;0.0010;0.0405;0.0124;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:21:00.0/2020-12-01T21:22:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.6274;13.5216;0.0024;0.0003;0.0011;0.0407;0.0125;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:22:00.0/2020-12-01T21:23:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.6094;13.5153;0.0024;0.0003;0.0011;0.0408;0.0126;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:23:00.0/2020-12-01T21:24:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.5915;13.5091;0.0024;0.0003;0.0011;0.0409;0.0126;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:24:00.0/2020-12-01T21:25:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.5735;13.5029;0.0024;0.0003;0.0011;0.0411;0.0127;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:25:00.0/2020-12-01T21:26:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.5556;13.4966;0.0024;0.0003;0.0011;0.0412;0.0127;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:26:00.0/2020-12-01T21:27:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.5376;13.4904;0.0024;0.0003;0.0011;0.0413;0.0128;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:27:00.0/2020-12-01T21:28:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.5197;13.4842;0.0024;0.0003;0.0011;0.0414;0.0129;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:28:00.0/2020-12-01T21:29:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.5017;13.4780;0.0024;0.0003;0.0011;0.0416;0.0129;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:29:00.0/2020-12-01T21:30:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.4838;13.4717;0.0024;0.0003;0.0011;0.0417;0.0130;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:30:00.0/2020-12-01T21:31:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.4658;13.4655;0.0024;0.0003;0.0011;0.0418;0.0130;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:31:00.0/2020-12-01T21:32:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.4479;13.4593;0.0024;0.0003;0.0011;0.0420;0.0131;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:32:00.0/2020-12-01T21:33:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0316;321.4300;13.4530;0.0024;0.0004;0.0011;0.0421;0.0132;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:33:00.0/2020-12-01T21:34:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.4120;13.4468;0.0024;0.0004;0.0011;0.0422;0.0132;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:34:00.0/2020-12-01T21:35:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.3941;13.4406;0.0024;0.0004;0.0011;0.0423;0.0133;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:35:00.0/2020-12-01T21:36:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.3761;13.4344;0.0024;0.0004;0.0011;0.0425;0.0133;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:36:00.0/2020-12-01T21:37:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.3582;13.4281;0.0025;0.0004;0.0011;0.0426;0.0134;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:37:00.0/2020-12-01T21:38:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.3402;13.4219;0.0025;0.0004;0.0012;0.0427;0.0134;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:38:00.0/2020-12-01T21:39:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.3223;13.4157;0.0025;0.0004;0.0012;0.0429;0.0135;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:39:00.0/2020-12-01T21:40:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.3043;13.4094;0.0025;0.0004;0.0012;0.0430;0.0136;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:40:00.0/2020-12-01T21:41:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.2864;13.4032;0.0025;0.0004;0.0012;0.0431;0.0136;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:41:00.0/2020-12-01T21:42:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.2684;13.3970;0.0025;0.0004;0.0012;0.0432;0.0137;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:42:00.0/2020-12-01T21:43:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.2505;13.3908;0.0025;0.0004;0.0012;0.0434;0.0137;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:43:00.0/2020-12-01T21:44:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.2325;13.3845;0.0025;0.0004;0.0012;0.0435;0.0138;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:44:00.0/2020-12-01T21:45:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.2146;13.3783;0.0025;0.0004;0.0012;0.0436;0.0139;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:45:00.0/2020-12-01T21:46:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.1966;13.3721;0.0025;0.0004;0.0012;0.0437;0.0139;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:46:00.0/2020-12-01T21:47:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.1787;13.3659;0.0025;0.0004;0.0012;0.0439;0.0140;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:47:00.0/2020-12-01T21:48:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.1607;13.3596;0.0025;0.0004;0.0012;0.0440;0.0140;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:48:00.0/2020-12-01T21:49:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.1428;13.3534;0.0025;0.0004;0.0012;0.0441;0.0141;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:49:00.0/2020-12-01T21:50:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.1248;13.3472;0.0025;0.0004;0.0012;0.0443;0.0142;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:50:00.0/2020-12-01T21:51:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.1069;13.3409;0.0025;0.0004;0.0012;0.0444;0.0142;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:51:00.0/2020-12-01T21:52:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.0889;13.3347;0.0025;0.0004;0.0012;0.0445;0.0143;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:52:00.0/2020-12-01T21:53:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.0710;13.3285;0.0025;0.0004;0.0013;0.0446;0.0143;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:53:00.0/2020-12-01T21:54:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.0530;13.3223;0.0025;0.0004;0.0013;0.0448;0.0144;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:54:00.0/2020-12-01T21:55:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.0351;13.3160;0.0026;0.0004;0.0013;0.0449;0.0145;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:55:00.0/2020-12-01T21:56:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;321.0171;13.3098;0.0026;0.0004;0.0013;0.0450;0.0145;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:56:00.0/2020-12-01T21:57:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;320.9992;13.3036;0.0026;0.0004;0.0013;0.0452;0.0146;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:57:00.0/2020-12-01T21:58:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;320.9812;13.2973;0.0026;0.0004;0.0013;0.0453;0.0146;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:58:00.0/2020-12-01T21:59:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;320.9633;13.2911;0.0026;0.0004;0.0013;0.0454;0.0147;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
2020-12-01T21:59:00.0/2020-12-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;0.0315;320.9453;13.2849;0.0026;0.0004;0.0013;0.0455;0.0148;0.0000;0.0000;nan;-1;0.1178;0.0605;0.0141;nan;nan;-1;-1;0.0000;0.0000;0.0000;0.0000
